还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100996800,201609010140720100,3037872851427200,LZMGX-08ZX2032,3,30000,5045833
3916518412786460,,300000000101253260,12000000002543998,1,201609010162948098,,,0,7400,7400
本期回款总金额:60000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101265260,201609010193063160,3677212231754860,LZMGX-10ZX2017,1,4000,18333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3677212231754860,,300000000101265260,12000000002590240,1,201609010033604040,,,0,15583,15583
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3677212231754860,,300000000101265260,12000000002590042,1,201609010369324042,,,0,229,229
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3677212231754860,,300000000101265260,12000000002590167,1,201609010125202067,,,0,2291,2291
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3677212231754860,,300000000101265260,12000000002589970,1,201609010214183070,,,0,229,229
本期回款总金额:18332,差额=1
总还款金额:163576028
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100950961,201609010339011061,3962142871056861,LZMGX-07ZX3062,4,54000,89999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150506,4,201609010143529006,,,0,1050,1050
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150606,4,201609010143529006,,,0,2600,2600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150706,4,201609010143529006,,,0,7150,7150
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001149413,4,201609010169796013,,,0,50,50
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001149513,4,201609010169796013,,,0,4650,4650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001149818,4,201609010138613118,,,0,4950,4950
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001149918,4,201609010138613118,,,0,1800,1800
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150018,4,201609010138613118,,,0,8200,8200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150118,4,201609010138613118,,,0,2100,2100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150218,4,201609010138613118,,,0,10000,10000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150318,4,201609010138613118,,,0,3900,3900
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150418,4,201609010138613118,,,0,150,150
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150850,4,201609010002617050,,,0,2850,2850
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001150950,4,201609010002617050,,,0,8700,8700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151050,4,201609010002617050,,,0,400,400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151150,4,201609010002617050,,,0,5900,5900
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151250,4,201609010002617050,,,0,15100,15100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151350,4,201609010002617050,,,0,2700,2700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151650,4,201609010002617050,,,0,1300,1300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151460,4,201609010162784060,,,0,4650,4650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001149692,4,201609010054499092,,,0,350,350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001149792,4,201609010054499092,,,0,100,100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3962142871056861,,300000000100950961,12000000001151592,4,201609010102728192,,,0,1350,1350
本期回款总金额:90000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101003561,201609010185643161,3188065531972861,LZMGX-08ZX1043,3,12000,2018333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3188065531972861,,300000000101003561,12000000001392714,3,201609010347270014,,,500000,4583,504583
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3188065531972861,,300000000101003561,12000000001392842,3,201609010221333042,,,1500000,13750,1513750
本期回款总金额:2018333,差额=0
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101145061,201609010122396061,3127365161692061,LZMGX-09ZX1075,2,10000,49999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002128539,2,201609010290709139,,,0,6650,6650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002128448,2,201609010205771048,,,0,200,200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002128355,2,201609010029201155,,,0,3000,3000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002127679,2,201609010073690079,,,0,100,100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002127779,2,201609010073690079,,,0,11500,11500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002127879,2,201609010073690079,,,0,550,550
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002127979,2,201609010073690079,,,0,4300,4300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002128099,2,201609010290412099,,,0,700,700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002128199,2,201609010290412099,,,0,2000,2000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3127365161692061,,300000000101145061,12000000002128299,2,201609010290412099,,,0,21000,21000
本期回款总金额:50000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101152961,201609010175661161,3866252940432461,LZMGX-09ZX1088,2,10000,49999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3866252940432461,,300000000101152961,12000000002159219,2,201609010056602019,,,0,400,400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3866252940432461,,300000000101152961,12000000002159327,2,201609010303072127,,,0,3800,3800
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3866252940432461,,300000000101152961,12000000002159427,2,201609010303072127,,,0,38100,38100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3866252940432461,,300000000101152961,12000000002159130,2,201609010288294130,,,0,3900,3900
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3866252940432461,,300000000101152961,12000000002159596,2,201609010006041096,,,0,3800,3800
本期回款总金额:50000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101249661,201609010123165061,3541140502772061,LZMGX-09ZX1275,1,6000,29999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3541140502772061,,300000000101249661,12000000002525781,1,201609010283554081,,,0,5000,5000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3541140502772061,,300000000101249661,12000000002525881,1,201609010283554081,,,0,9825,9825
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3541140502772061,,300000000101249661,12000000002525994,1,201609010238374094,,,0,11275,11275
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3541140502772061,,300000000101249661,12000000002526094,1,201609010238374094,,,0,3900,3900
本期回款总金额:30000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101255961,201609010066369161,3164764403222061,LZMGX-10ZX1007,1,12000,59999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002557115,1,201609010010286115,,,0,10250,10250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002557023,1,201609010055675123,,,0,500,500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002556942,1,201609010221333042,,,0,12150,12150
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002557342,1,201609010025190042,,,0,1600,1600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002557487,1,201609010290788187,,,0,2550,2550
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002557290,1,201609010296111190,,,0,9500,9500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164764403222061,,300000000101255961,12000000002557596,1,201609010004136096,,,0,16550,16550
本期回款总金额:53100,差额=6899
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101282361,201609010430327061,3307397152656061,LZMGX-10ZX1050,1,16000,73333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3307397152656061,,300000000101282361,12000000002629614,1,201609010298510014,,,0,3025,3025
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3307397152656061,,300000000101282361,12000000002629940,1,201609010366527040,,,0,10633,10633
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3307397152656061,,300000000101282361,12000000002629799,1,201609010249830199,,,0,23008,23008
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3307397152656061,,300000000101282361,12000000002629899,1,201609010249830199,,,0,36666,36666
本期回款总金额:73332,差额=1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101309961,201609010230234161,3780526092340461,LZMGX-10ZX2106,1,6000,27500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3780526092340461,,300000000101309961,12000000002704411,1,201609010048822011,,,0,18516,18516
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3780526092340461,,300000000101309961,12000000002704381,1,201609010434033181,,,0,8983,8983
本期回款总金额:27499,差额=1
总还款金额:165968292
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101004462,201609010201832062,3930186291326462,LZMGX-08ZX1051,3,12000,2018333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397900,3,201609010346903000,,,640000,5866,645866
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001398202,3,201609010103225102,,,100000,916,100916
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001398302,3,201609010103225102,,,20000,183,20183
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001398426,3,201609010067100026,,,30000,275,30275
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001398078,3,201609010124408078,,,490000,4491,494491
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001398178,3,201609010124408078,,,10000,91,10091
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397390,3,201609010296111190,,,60000,550,60550
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397490,3,201609010296111190,,,350000,3208,353208
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397590,3,201609010296111190,,,190000,1741,191741
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397690,3,201609010296111190,,,40000,366,40366
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397796,3,201609010099955196,,,10000,91,10091
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3930186291326462,,300000000101004462,12000000001397896,3,201609010099955196,,,60000,550,60550
本期回款总金额:2018328,差额=5
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101024962,201609010213328162,3779686411810862,LZMGX-08ZX1085,3,18000,3027500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3779686411810862,,300000000101024962,12000000001521046,3,201609010027319146,,,1500000,13750,1513750
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3779686411810862,,300000000101024962,12000000001520984,3,201609010254959184,,,1500000,13750,1513750
本期回款总金额:3027500,差额=0
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101033462,201609010337312162,3015408660467262,LZMGX-08ZX1108,3,21000,34999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3015408660467262,,300000000101033462,12000000001562411,3,201609010014688011,,,0,5050,5050
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3015408660467262,,300000000101033462,12000000001562548,3,201609010317426048,,,0,10000,10000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3015408660467262,,300000000101033462,12000000001562648,3,201609010317426048,,,0,19950,19950
本期回款总金额:35000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101135962,201609010176196062,3151293551038462,LZMGX-09ZX1054,2,4000,18333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3151293551038462,,300000000101135962,12000000002077996,2,201609010018725196,,,0,18333,18333
本期回款总金额:18333,差额=0
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101280862,201609010090272162,3122629243104062,LZMGX-10ZX1040,1,14000,69999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3122629243104062,,300000000101280862,12000000002626514,1,201609010298510014,,,0,43400,43400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3122629243104062,,300000000101280862,12000000002626377,1,201609010215859077,,,0,3300,3300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3122629243104062,,300000000101280862,12000000002626489,1,201609010224006089,,,0,23300,23300
本期回款总金额:70000,差额=-1
总还款金额:171137453
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100816263,201609010179739063,3422443711988863,LZMGX-05ZX1015,6,12000,2019999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3422443711988863,,300000000100816263,12000000000165725,6,201609010355227125,,,1235000,12350,1247350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3422443711988863,,300000000100816263,12000000000165825,6,201609010355227125,,,765000,7650,772650
本期回款总金额:2020000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101039163,201609010320848163,3164254770467263,LZMGX-08ZX1109,3,12000,2018333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164254770467263,,300000000101039163,12000000001581750,3,201609010039789150,,,380000,3483,383483
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164254770467263,,300000000101039163,12000000001581874,3,201609010351978174,,,365000,3345,368345
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3164254770467263,,300000000101039163,12000000001581988,3,201609010112240088,,,1255000,11504,1266504
本期回款总金额:2018332,差额=1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101110463,201609010430983063,3115932221046863,LZMGX-09ZX1027,2,4000,18333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3115932221046863,,300000000101110463,12000000001931020,2,201609010295526020,,,0,8754,8754
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3115932221046863,,300000000101110463,12000000001930969,2,201609010197948169,,,0,9579,9579
本期回款总金额:18333,差额=0
总还款金额:175194118
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100928264,201609010051197064,3937251941514464,LZMGX-07ZX1007,4,12000,2019999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3937251941514464,,300000000100928264,12000000000992323,4,201609010081532023,,,465000,4650,469650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3937251941514464,,300000000100928264,12000000000992423,4,201609010081532023,,,225000,2250,227250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3937251941514464,,300000000100928264,12000000000992523,4,201609010081532023,,,325000,3250,328250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3937251941514464,,300000000100928264,12000000000992623,4,201609010081532023,,,865000,8650,873650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3937251941514464,,300000000100928264,12000000000992723,4,201609010081532023,,,120000,1200,121200
本期回款总金额:2020000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100955064,201609010276390064,3270976231056864,LZMGX-07ZX1064,4,6000,1009999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3270976231056864,,300000000100955064,12000000001164400,4,201609010007869000,,,520000,5200,525200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3270976231056864,,300000000100955064,12000000001164503,4,201609010098062103,,,275000,2750,277750
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3270976231056864,,300000000100955064,12000000001164628,4,201609010354450028,,,205000,2050,207050
本期回款总金额:1010000,差额=-1
总还款金额:178224118
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101138065,201609010052307165,3209165071692065,LZMGX-09ZX1089,2,8000,39999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3209165071692065,,300000000101138065,12000000002089221,2,201609010079759021,,,0,3300,3300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3209165071692065,,300000000101138065,12000000002089321,2,201609010079759021,,,0,200,200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3209165071692065,,300000000101138065,12000000002089421,2,201609010079759021,,,0,21050,21050
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3209165071692065,,300000000101138065,12000000002089135,2,201609010238307035,,,0,11700,11700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3209165071692065,,300000000101138065,12000000002089550,2,201609010015627050,,,0,3750,3750
本期回款总金额:40000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101245465,201609010248370165,3265292862772065,LZMGX-09ZX2284,1,10000,49999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3265292862772065,,300000000101245465,12000000002513302,1,201609010139852102,,,0,5700,5700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3265292862772065,,300000000101245465,12000000002513402,1,201609010220556102,,,0,2000,2000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3265292862772065,,300000000101245465,12000000002513502,1,201609010220556102,,,0,4600,4600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3265292862772065,,300000000101245465,12000000002513228,1,201609010354450028,,,0,28000,28000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3265292862772065,,300000000101245465,12000000002513140,1,201609010394495140,,,0,500,500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3265292862772065,,300000000101245465,12000000002513690,1,201609010347010090,,,0,9200,9200
本期回款总金额:50000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101250265,201609010250834065,3838653492215665,LZMGX-09ZX2285,1,4000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838653492215665,,300000000101250265,12000000002528113,1,201609010107634113,,,0,550,550
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838653492215665,,300000000101250265,12000000002528617,1,201609010011483117,,,0,4500,4500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838653492215665,,300000000101250265,12000000002528237,1,201609010076019137,,,0,2750,2750
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838653492215665,,300000000101250265,12000000002528340,1,201609010171290140,,,0,2200,2200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838653492215665,,300000000101250265,12000000002528440,1,201609010171290140,,,0,1000,1000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838653492215665,,300000000101250265,12000000002528540,1,201609010171290140,,,0,9000,9000
本期回款总金额:20000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101307365,201609010250833165,3169233941320865,LZMGX-10ZX1100,1,2000,9999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3169233941320865,,300000000101307365,12000000002697869,1,201609010051403169,,,0,9500,9500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3169233941320865,,300000000101307365,12000000002697781,1,201609010034334181,,,0,500,500
本期回款总金额:10000,差额=-1
总还款金额:178344118
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100942066,201609010225585166,3745835681082866,LZMGX-07ZX1041,4,6000,1009999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3745835681082866,,300000000100942066,12000000001095982,4,201609010264844182,,,30000,300,30300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3745835681082866,,300000000100942066,12000000001096082,4,201609010264844182,,,970000,9700,979700
本期回款总金额:1010000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101284766,201609010210144166,3597319840797266,LZMGX-10ZX1077,1,4000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3597319840797266,,300000000101284766,12000000002634837,1,201609010130731037,,,0,15500,15500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3597319840797266,,300000000101284766,12000000002634792,1,201609010102728192,,,0,4500,4500
本期回款总金额:20000,差额=-1
总还款金额:179374118
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100998167,201609010036270067,3939727621427267,LZMGX-08ZX3038,3,12000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3939727621427267,,300000000100998167,12000000001369493,3,201609010061163193,,,0,100,100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3939727621427267,,300000000100998167,12000000001369593,3,201609010061163193,,,0,7200,7200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3939727621427267,,300000000100998167,12000000001369693,3,201609010061163193,,,0,5900,5900
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3939727621427267,,300000000100998167,12000000001369793,3,201609010061163193,,,0,6800,6800
本期回款总金额:20000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101144467,201609010350515067,3462392410432467,LZMGX-09ZX1081,2,8000,39999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3462392410432467,,300000000101144467,12000000002124324,2,201609010327459124,,,0,300,300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3462392410432467,,300000000101144467,12000000002124524,2,201609010327459124,,,0,2100,2100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3462392410432467,,300000000101144467,12000000002124227,2,201609010303072127,,,0,14700,14700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3462392410432467,,300000000101144467,12000000002124667,2,201609010351622067,,,0,1600,1600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3462392410432467,,300000000101144467,12000000002124182,2,201609010343757082,,,0,5300,5300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3462392410432467,,300000000101144467,12000000002124796,2,201609010004136096,,,0,10900,10900
本期回款总金额:34900,差额=5099
总还款金额:179429018
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101076068,201609010175180168,3287580831972868,LZMGX-08ZX1047,3,18000,3027500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3287580831972868,,300000000101076068,12000000001750951,3,201609010420467151,,,180000,1650,181650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3287580831972868,,300000000101076068,12000000001751265,3,201609010077829065,,,150000,1375,151375
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3287580831972868,,300000000101076068,12000000001751365,3,201609010077829065,,,900000,8250,908250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3287580831972868,,300000000101076068,12000000001751465,3,201609010077829065,,,10000,91,10091
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3287580831972868,,300000000101076068,12000000001751565,3,201609010077829065,,,1220000,11183,1231183
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3287580831972868,,300000000101076068,12000000001751068,3,201609010313858168,,,240000,2200,242200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
